key,name,activeInSonarWay,triggeredInCurrentProject,currentIssueCount,status,legacyType,legacySeverity,scope,qualityImpacts,systemTags,hasParameters,isTemplate
java:S5810,JUnit5 test classes and methods should not be silently ignored,True,False,0,READY,BUG,MAJOR,TEST,RELIABILITY:MEDIUM,junit;tests,False,False
java:S5826,Methods setUp() and tearDown() should be correctly annotated starting with JUnit4,True,False,0,READY,CODE_SMELL,CRITICAL,TEST,MAINTAINABILITY:HIGH,junit;tests,False,False
java:S5831,AssertJ configuration should be applied,True,False,0,READY,BUG,MAJOR,TEST,RELIABILITY:MEDIUM,tests;assertj,False,False
java:S5833,AssertJ methods setting the assertion context should come before an assertion,True,False,0,READY,BUG,MAJOR,TEST,RELIABILITY:MEDIUM,tests;assertj,False,False
java:S5838,AssertJ assertions should be simplified to the corresponding dedicated assertion,True,False,0,READY,CODE_SMELL,MINOR,TEST,MAINTAINABILITY:LOW,tests;assertj,False,False
java:S5841,"AssertJ assertions ""allMatch"" and ""doesNotContain"" should also test for emptiness",True,False,0,READY,BUG,MINOR,TEST,RELIABILITY:LOW,tests;assertj,False,False
java:S5842,Repeated patterns in regular expressions should not match the empty string,True,False,0,READY,BUG,MINOR,MAIN,RELIABILITY:LOW,regex,False,False
java:S5843,Regular expressions should not be too complicated,True,True,1,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,regex,True,False
java:S5845,Assertions comparing incompatible types should not be made,True,False,0,READY,BUG,CRITICAL,TEST,RELIABILITY:HIGH,tests,False,False
java:S5846,Empty lines should not be tested with regex MULTILINE flag,True,False,0,READY,CODE_SMELL,CRITICAL,MAIN,MAINTAINABILITY:HIGH,regex,False,False
java:S5850,Alternatives in regular expressions should be grouped when used with anchors,True,True,1,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,regex,False,False
java:S5852,Regular expressions should not cause catastrophic backtracking,True,False,0,READY,VULNERABILITY,CRITICAL,MAIN,SECURITY:HIGH,cwe;regex;former-hotspot,False,False
java:S5853,"Consecutive AssertJ ""assertThat"" statements should be chained",True,False,0,READY,CODE_SMELL,MINOR,TEST,MAINTAINABILITY:LOW,tests;assertj,False,False
java:S5854,Regexes containing characters subject to normalization should use the CANON_EQ flag,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,regex,False,False
java:S5855,Regex alternatives should not be redundant,True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,regex,False,False
java:S5856,Regular expressions should be syntactically valid,True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH,regex,False,False
java:S5857,Character classes should be preferred over reluctant quantifiers in regular expressions,True,False,0,READY,CODE_SMELL,MINOR,MAIN,MAINTAINABILITY:LOW,regex,False,False
java:S5860,Names of regular expressions named groups should be used,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,regex,False,False
java:S5863,Assertions should not compare an object to itself,True,False,0,READY,BUG,MAJOR,TEST,RELIABILITY:MEDIUM,tests,False,False
java:S5866,"Case insensitive Unicode regular expressions should enable the ""UNICODE_CASE"" flag",True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,regex,False,False
java:S5867,Unicode-aware versions of character classes should be preferred,False,False,0,READY,CODE_SMELL,MINOR,MAIN,MAINTAINABILITY:LOW,regex,False,False
java:S5868,Unicode Grapheme Clusters should be avoided inside regex character classes,True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,regex,False,False
java:S5869,Character classes in regular expressions should not contain the same character twice,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,regex,False,False
java:S5876,A new session should be created during user authentication,True,False,0,READY,VULNERABILITY,CRITICAL,MAIN,SECURITY:HIGH,cwe;spring,False,False
java:S5917,DateTimeFormatters should not use mismatched year and week numbers,True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,,False,False
java:S5958,"AssertJ ""assertThatThrownBy"" should not be used alone",True,False,0,READY,CODE_SMELL,MAJOR,TEST,MAINTAINABILITY:MEDIUM,tests;assertj,False,False
java:S5960,Assertions should not be used in production code,True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,,False,False
java:S5961,Test methods should not contain too many assertions,True,True,2,READY,CODE_SMELL,MAJOR,TEST,MAINTAINABILITY:MEDIUM,tests,True,False
java:S5967,Tests method should not be annotated with competing annotations,True,False,0,READY,BUG,MAJOR,TEST,RELIABILITY:MEDIUM,tests,False,False
java:S5969,Mocking all non-private methods of a class should be avoided,True,False,0,READY,CODE_SMELL,CRITICAL,TEST,MAINTAINABILITY:HIGH,tests;mockito,False,False
java:S5970,Spring's ModelAndViewAssert assertions should be used instead of other assertions,False,False,0,READY,CODE_SMELL,MAJOR,TEST,MAINTAINABILITY:MEDIUM,spring;tests,False,False
java:S5973,Tests should be stable,True,False,0,READY,CODE_SMELL,MAJOR,TEST,RELIABILITY:MEDIUM;MAINTAINABILITY:MEDIUM,tests;design;unpredictable,False,False
java:S5976,Similar tests should be grouped in a single Parameterized test,True,False,0,READY,CODE_SMELL,MAJOR,TEST,MAINTAINABILITY:MEDIUM,tests;bad-practice;clumsy,False,False
java:S5977,Tests should use fixed data instead of randomized data,False,False,0,READY,CODE_SMELL,MAJOR,TEST,MAINTAINABILITY:MEDIUM,tests;design;confusing,False,False
java:S5979,Annotated Mockito objects should be initialized,False,False,0,READY,BUG,BLOCKER,TEST,RELIABILITY:BLOCKER,tests;mockito,False,False
java:S5993,"Constructors of an ""abstract"" class should not be declared ""public""",True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,design,False,False
java:S5994,Regex patterns following a possessive quantifier should not always fail,True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH,regex,False,False
java:S5996,Regex boundaries should not be used in a way that can never be matched,True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH,regex,False,False
java:S5998,Regular expressions should not overflow the stack,True,True,1,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,regex,True,False
java:S6001,Back references in regular expressions should only refer to capturing groups that are matched before the reference,True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH,regex,False,False
java:S6002,Regex lookahead assertions should not be contradictory,True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH,regex,False,False
java:S6019,Reluctant quantifiers in regular expressions should be followed by an expression that can't match the empty string,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,regex,False,False
java:S6035,Single-character alternations in regular expressions should be replaced with character classes,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,regex,False,False
java:S6068,"Call to Mockito method ""verify"", ""when"" or ""given"" should be simplified",True,False,0,READY,CODE_SMELL,MINOR,TEST,MAINTAINABILITY:LOW,tests;mockito;clumsy,False,False
java:S6070,The regex escape sequence \cX should only be used with characters in the @-_ range,True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,regex,False,False
java:S6073,Mockito argument matchers should be used on all parameters,False,False,0,READY,BUG,MAJOR,TEST,RELIABILITY:MEDIUM,tests;mockito,False,False
java:S6103,"AssertJ assertions with ""Consumer"" arguments should contain assertion inside consumers",True,False,0,READY,BUG,MAJOR,TEST,RELIABILITY:MEDIUM,tests,False,False
java:S6104,"Map ""computeIfAbsent()"" and ""computeIfPresent()"" should not be used to add ""null"" values.",True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH,,False,False
java:S6126,String multiline concatenation should be replaced with Text Blocks,True,True,1,READY,CODE_SMELL,MAJOR,ALL,MAINTAINABILITY:MEDIUM,java15,False,False
java:S6201,"Pattern Matching for ""instanceof"" operator should be used instead of simple ""instanceof"" + cast",True,False,0,READY,CODE_SMELL,MINOR,MAIN,MAINTAINABILITY:LOW,java16,False,False
java:S6202,"Operator ""instanceof"" should be used instead of ""A.class.isInstance()""",True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,,False,False
java:S6203,Text blocks should not be used in complex expressions,True,False,0,READY,CODE_SMELL,MINOR,MAIN,MAINTAINABILITY:LOW,,True,False
java:S6204,"""Stream.toList()"" method should be used instead of ""collectors"" when unmodifiable list needed",True,False,0,READY,CODE_SMELL,MAJOR,ALL,MAINTAINABILITY:MEDIUM,java16,False,False
java:S6205,Switch arrow labels should not use redundant keywords,True,False,0,READY,CODE_SMELL,MINOR,MAIN,MAINTAINABILITY:LOW,java14,False,False
java:S6206,Records should be used instead of ordinary classes when representing immutable data structure,True,True,2,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,java16,False,False
java:S6207,Redundant constructors/methods should be avoided in records,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,java16,False,False
java:S6208,Comma-separated labels should be used in Switch with colon case,True,False,0,READY,CODE_SMELL,INFO,ALL,MAINTAINABILITY:INFO,java14,False,False
java:S6209,Members ignored during record serialization should not be used,True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH,java16,False,False
java:S6211,Custom getter method should not be used to override record's getter behavior,False,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,java16,False,False
java:S6212,Local-Variable Type Inference should be used,False,False,0,READY,CODE_SMELL,INFO,MAIN,MAINTAINABILITY:INFO,java10,False,False
java:S6213,Restricted Identifiers should not be used as Identifiers,True,False,0,READY,CODE_SMELL,MAJOR,ALL,MAINTAINABILITY:MEDIUM,,False,False
java:S6216,Reflection should not be used to increase accessibility of records' fields,True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,java16,False,False
java:S6217,Permitted types of a sealed class should be omitted if they are declared in the same file,True,False,0,READY,CODE_SMELL,MINOR,MAIN,MAINTAINABILITY:LOW,java17,False,False
java:S6218,Equals method should be overridden in records containing array fields,True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,java16,False,False
java:S6219,'serialVersionUID' field should not be set to '0L' in records,True,False,0,READY,CODE_SMELL,MINOR,MAIN,MAINTAINABILITY:LOW,java16,False,False
java:S6241,"Region should be set explicitly when creating a new ""AwsClient""",True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,startup-time;aws,False,False
java:S6242,"Credentials Provider should be set explicitly when creating a new ""AwsClient""",True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,startup-time;aws,False,False
java:S6243,Reusable resources should be initialized at construction time of Lambda functions,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,aws,False,False
java:S6244,Consumer Builders should be used,True,False,0,READY,CODE_SMELL,MINOR,MAIN,MAINTAINABILITY:LOW,aws,False,False
java:S6246,Lambdas should not invoke other lambdas synchronously,True,False,0,READY,CODE_SMELL,MINOR,MAIN,MAINTAINABILITY:LOW,aws,False,False
java:S6262,AWS region should not be set with a hardcoded String,True,False,0,READY,CODE_SMELL,MINOR,MAIN,MAINTAINABILITY:LOW,aws,False,False
java:S6263,Long-term AWS access keys should not be used,True,False,0,READY,VULNERABILITY,MAJOR,MAIN,SECURITY:MEDIUM,aws;former-hotspot,False,False
java:S6288,Android KeyStore keys should require user authentication,True,False,0,READY,VULNERABILITY,MAJOR,MAIN,SECURITY:MEDIUM,cwe;android;former-hotspot,False,False
java:S6293,Biometric authentication should be cryptographically bound,True,False,0,READY,VULNERABILITY,MAJOR,MAIN,SECURITY:MEDIUM,cwe;android;former-hotspot,False,False
java:S6301,Mobile database encryption keys should not be disclosed,True,False,0,READY,VULNERABILITY,MAJOR,MAIN,SECURITY:MEDIUM,cwe;android,False,False
java:S6326,Regular expressions should not contain multiple spaces,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,regex,False,False
java:S6331,Regular expressions should not contain empty groups,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,regex,False,False
java:S6353,Regular expression quantifiers and character classes should be used concisely,True,True,3,READY,CODE_SMELL,MINOR,MAIN,MAINTAINABILITY:LOW,regex,False,False
java:S6355,Deprecated annotations should include explanations,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,java9,False,False
java:S6362,JavaScript support should not be enabled in WebViews unless strictly necessary,True,False,0,DEPRECATED,VULNERABILITY,MINOR,MAIN,SECURITY:LOW,cwe;android;former-hotspot,False,False
java:S6363,WebViews should not allow unrestricted file access,True,False,0,READY,VULNERABILITY,MAJOR,MAIN,SECURITY:MEDIUM,cwe;android;former-hotspot,False,False
java:S6373,XML parsers should not allow inclusion of arbitrary files,True,False,0,READY,VULNERABILITY,BLOCKER,MAIN,SECURITY:BLOCKER,symbolic-execution,False,False
java:S6374,XML parsers should not load external schemas,False,False,0,DEPRECATED,VULNERABILITY,MAJOR,MAIN,SECURITY:MEDIUM,symbolic-execution,False,False
java:S6376,XML parsers should not be vulnerable to Denial of Service attacks,True,False,0,READY,VULNERABILITY,MAJOR,MAIN,SECURITY:MEDIUM,symbolic-execution,False,False
java:S6377,XML signatures should be validated securely,True,False,0,READY,VULNERABILITY,MAJOR,MAIN,SECURITY:MEDIUM,symbolic-execution,False,False
java:S6395,Non-capturing groups without quantifier should not be used,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,regex,False,False
java:S6396,Superfluous curly brace quantifiers should be avoided,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,regex,False,False
java:S6397,Character classes in regular expressions should not contain only one character,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,regex,False,False
java:S6411,Types used as keys in Maps should implement Comparable,False,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,,False,False
java:S6418,Secrets should not be hard-coded,True,False,0,READY,VULNERABILITY,BLOCKER,MAIN,SECURITY:BLOCKER,cwe;cert;secret;former-hotspot,True,False
java:S6432,Counter Mode initialization vectors should not be reused,True,False,0,READY,VULNERABILITY,CRITICAL,MAIN,SECURITY:HIGH,cwe,False,False
java:S6437,Credentials should not be hard-coded,True,False,0,READY,VULNERABILITY,BLOCKER,MAIN,SECURITY:BLOCKER,cwe;secret,False,False
java:S6485,Hash-based collections with known capacity should be initialized with the proper related static method.,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,performance,False,False
java:S6539,Classes should not depend on an excessive number of classes (aka Monster Class),True,False,0,READY,CODE_SMELL,INFO,MAIN,MAINTAINABILITY:INFO,design,True,False
java:S6541,Methods should not perform too many tasks (aka Brain method),False,False,0,DEPRECATED,CODE_SMELL,INFO,MAIN,MAINTAINABILITY:INFO,design,True,False
java:S6548,The Singleton design pattern should be used with care,False,False,0,DEPRECATED,CODE_SMELL,INFO,MAIN,MAINTAINABILITY:INFO,design,False,False
java:S6665,Redundant nullability annotations should be removed,False,False,0,READY,CODE_SMELL,MAJOR,ALL,MAINTAINABILITY:MEDIUM,jspecify;nullability,False,False
java:S6804,"""@Value"" annotation should inject property or SpEL expression",True,False,0,READY,CODE_SMELL,MAJOR,MAIN,RELIABILITY:MEDIUM;MAINTAINABILITY:LOW,spring,False,False
java:S6806,Model attributes should follow the Java identifier naming convention,True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM;MAINTAINABILITY:MEDIUM,,False,False
java:S6809,"Methods with Spring proxy should not be called via ""this""",True,False,0,READY,CODE_SMELL,CRITICAL,MAIN,MAINTAINABILITY:HIGH,,False,False
java:S6810,Async methods should return void or Future,True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,,False,False
java:S6813,Field dependency injection should be avoided,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,RELIABILITY:MEDIUM;MAINTAINABILITY:MEDIUM,,False,False
java:S6814,Optional REST parameters should have an object type,True,False,0,READY,CODE_SMELL,CRITICAL,MAIN,RELIABILITY:HIGH,,False,False
java:S6816,Nullable injected fields and parameters should provide a default value,True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH,spring,False,False
java:S6817,"Use of the ""@Async"" annotation on methods declared within a ""@Configuration"" class in Spring Boot",True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH,spring,False,False
java:S6818,"""@Autowired"" should only be used on a single constructor",True,False,0,READY,BUG,CRITICAL,MAIN,MAINTAINABILITY:MEDIUM;RELIABILITY:HIGH,spring,False,False
java:S6829,"""@Autowired"" should be used when multiple constructors are provided",True,False,0,READY,CODE_SMELL,MAJOR,MAIN,RELIABILITY:MEDIUM;MAINTAINABILITY:MEDIUM,spring,False,False
java:S6830,Bean names should adhere to the naming conventions,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,spring,False,False
java:S6831,"""@Qualifier"" should not be used on ""@Bean"" methods",True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM;MAINTAINABILITY:MEDIUM,spring,False,False
java:S6832,Non-singleton Spring beans should not be injected into singleton beans,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,RELIABILITY:MEDIUM,spring,False,False
java:S6833,"""@Controller"" should be replaced with ""@RestController""",True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,spring,False,False
java:S6837,"Superfluous ""@ResponseBody"" annotations should be removed",True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,spring,False,False
java:S6838,"""@Bean"" methods for Singleton should not be invoked in ""@Configuration"" when proxyBeanMethods is false",True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,spring,False,False
java:S6856,Path template variables should be properly bound to method parameters,True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,spring,False,False
java:S6857,SpEL expression should have a valid syntax,True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH,spring,False,False
java:S6862,"Beans in ""@Configuration"" class should have different names",True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,spring,False,False
java:S6863,Set appropriate Status Codes on HTTP responses,True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,spring;best-practice,False,False
java:S6876,Reverse iteration should utilize reversed view,True,False,0,READY,CODE_SMELL,CRITICAL,MAIN,MAINTAINABILITY:HIGH,java21,False,False
java:S6877,Reverse view should be used instead of reverse copy in read-only cases,True,False,0,READY,CODE_SMELL,CRITICAL,MAIN,MAINTAINABILITY:HIGH,java21,False,False
java:S6878,Use record pattern instead of explicit field access,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,java21,False,False
java:S6880,Use switch instead of if-else chain to compare a variable against multiple cases,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,java21,False,False
java:S6881,Virtual threads should be used for tasks that include heavy blocking operations,True,False,0,READY,BUG,CRITICAL,MAIN,RELIABILITY:HIGH,multi-threading;java21,False,False
java:S6885,"Use built-in ""Math.clamp"" methods",True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,java21,False,False
java:S6889,Proper Sensor Resource Management,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,leak;android;sustainability,False,False
java:S6891,Exact alarms should not be abused,False,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,java;android;sustainability,False,False
java:S6898,High frame rates should not be used,False,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,android;sustainability,False,False
java:S6901,"""setDaemon"", ""setPriority"" and ""getThreadGroup"" should not be invoked on virtual threads",True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,java21,False,False
java:S6904,"Avoid using ""FetchType.EAGER""",False,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,jpa;sustainability;sql,False,False
java:S6905,SQL queries should retrieve only necessary fields,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,sustainability;sql,False,False
java:S6906,Virtual threads should not run tasks that include synchronized code,True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,multi-threading;java21,False,False
java:S6909,"Constant parameters in a ""PreparedStatement"" should not be set more than once",True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,sustainability;sql,False,False
java:S6912,Use batch Processing in JDBC,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,sustainability;sql,False,False
java:S6913,"""Math.clamp"" should be used with correct ranges",True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,java21,False,False
java:S6914,Use Fused Location to optimize battery power,False,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,android;sustainability,False,False
java:S6915,"""String.indexOf"" should be used with correct ranges",True,False,0,READY,BUG,MAJOR,MAIN,RELIABILITY:MEDIUM,java21,False,False
java:S6916,Use when instead of a single if inside a pattern match body,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,java21,False,False
java:S6923,Motion Sensor should not use gyroscope,False,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,android;sustainability,False,False
java:S6926,Bluetooth should be configured to use low power,False,False,0,READY,CODE_SMELL,MAJOR,MAIN,MAINTAINABILITY:MEDIUM,android;sustainability,False,False
java:S7158,"""String.isEmpty()"" should be used to test for emptiness",True,True,1,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,,False,False
java:S7177,Use appropriate @DirtiesContext modes,True,False,0,READY,CODE_SMELL,MAJOR,TEST,RELIABILITY:MEDIUM,spring;tests,False,False
java:S7178,Injecting data into static fields is not supported by Spring,True,False,0,READY,CODE_SMELL,CRITICAL,MAIN,SECURITY:LOW;RELIABILITY:HIGH;MAINTAINABILITY:LOW,spring,False,False
java:S7179,@Cacheable and @CachePut should not be combined,True,False,0,READY,CODE_SMELL,MAJOR,MAIN,RELIABILITY:MEDIUM,spring,False,False
java:S7180,"""@Cache*"" annotations should only be applied on concrete classes",True,False,0,READY,CODE_SMELL,MAJOR,MAIN,RELIABILITY:MEDIUM;SECURITY:LOW;MAINTAINABILITY:LOW,spring,False,False
java:S7183,@InitBinder methods should have void return type,True,False,0,READY,CODE_SMELL,MAJOR,ALL,RELIABILITY:MEDIUM;SECURITY:LOW,spring,False,False
java:S7184,"""@Scheduled"" annotation should only be applied to no-arg methods",True,False,0,READY,BUG,CRITICAL,ALL,SECURITY:LOW;RELIABILITY:HIGH;MAINTAINABILITY:LOW,spring,False,False
java:S7185,@EventListener methods should have one parameter at most,True,False,0,READY,BUG,CRITICAL,ALL,RELIABILITY:HIGH,spring,False,False
java:S7186,"Methods returning ""Page"" or ""Slice"" must take ""Pageable"" as an input parameter",True,False,0,READY,CODE_SMELL,CRITICAL,ALL,SECURITY:LOW;RELIABILITY:HIGH;MAINTAINABILITY:LOW,spring,False,False
java:S7190,"Methods annotated with ""@BeforeTransaction"" or ""@AfterTransaction"" must respect the contract",True,False,0,READY,CODE_SMELL,CRITICAL,TEST,SECURITY:LOW;RELIABILITY:HIGH;MAINTAINABILITY:LOW,spring;tests,False,False
java:S7409,Native methods should not be exposed to untrusted WebView content,True,False,0,READY,VULNERABILITY,MAJOR,ALL,SECURITY:MEDIUM,cwe;android;former-hotspot,False,False
java:S7435,Avoid using persistent unique identifiers,True,False,0,READY,VULNERABILITY,MINOR,ALL,SECURITY:LOW,cwe;android;ios;former-hotspot,False,False
java:S7466,"Unnamed variable declarations should use the ""var"" identifier",True,False,0,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,java22,False,False
java:S7467,Unused exception parameter should use the unnamed variable pattern,True,False,0,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,java22,False,False
java:S7474,"Markdown, HTML and Javadoc tags should be consistent",True,False,0,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,javadoc;java23,False,False
java:S7475,Types of unused record components should be removed from pattern matching,True,False,0,READY,CODE_SMELL,INFO,ALL,MAINTAINABILITY:INFO,unused;java22,False,False
java:S7476,Comments should start with the appropriate number of slashes,True,False,0,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,javadoc;java23,False,False
java:S7477,Class name should be omitted when unchanged by class transform,True,False,0,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,java24,False,False
java:S7478,"""transformClass"" method should be used instead of ""build"" when transforming a class",True,False,0,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,java24,False,False
java:S7479,"""ClassBuilder.withMethodBody"" should be preferred to ""ClassBuilder.withMethod""",True,False,0,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,java24,False,False
java:S7481,Gatherer.ofSequential() should be used to build sequential gathers,True,False,0,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,java24,False,False
java:S7482,Don't provide an initializer for a stateless stream gatherer,True,False,0,READY,CODE_SMELL,MAJOR,ALL,MAINTAINABILITY:MEDIUM,java24,False,False
java:S7629,"When a defaultFinisher is passed to a Gatherer factory, use the overload that does not take a finisher",True,False,0,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,java24,False,False
java:S818,Literal suffixes should be upper case,False,False,0,READY,CODE_SMELL,MINOR,MAIN,MAINTAINABILITY:LOW,convention;cert;pitfall,True,False
java:S8220,Conversions between local and timezone-aware types should use explicit timezone handling,True,False,0,READY,BUG,BLOCKER,MAIN,RELIABILITY:BLOCKER;MAINTAINABILITY:BLOCKER,datetime;java8,False,False
java:S8346,Increment and decrement operators (++/--) should not be used with floating point variables,True,False,0,READY,CODE_SMELL,MAJOR,ALL,MAINTAINABILITY:HIGH;RELIABILITY:MEDIUM,,False,False
java:S8432,"""ScopedValue.where"" results should not be ignored",True,False,0,READY,CODE_SMELL,MAJOR,ALL,MAINTAINABILITY:MEDIUM,java25,False,False
java:S8433,Validation logic should be placed in constructor prologue when possible,True,False,0,READY,CODE_SMELL,MAJOR,ALL,MAINTAINABILITY:MEDIUM,java25;suspicious,False,False
java:S8444,Excessive logic before super() should not bloat constructor,True,False,0,READY,CODE_SMELL,MAJOR,ALL,MAINTAINABILITY:MEDIUM,java25,True,False
java:S8445,Module imports should come first and imports should be grouped by kind,True,False,0,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,convention;java25,False,False
java:S8446,"Only one ""main"" method should be defined in a class",True,False,0,READY,CODE_SMELL,MAJOR,ALL,MAINTAINABILITY:MEDIUM,java25,False,False
java:S8447,"Subclass fields should be initialized before calls to ""super()"" or ""this()""",True,False,0,READY,BUG,CRITICAL,ALL,RELIABILITY:HIGH;MAINTAINABILITY:LOW,java25,False,False
java:S8450,"Prefer ""IO.readln()"" over ""BufferedReader"" boilerplate",True,False,0,READY,CODE_SMELL,MINOR,ALL,MAINTAINABILITY:LOW,java25,False,False
java:S8465,ScopedValue instances should be assigned to a stable reference,True,False,0,READY,BUG,MAJOR,ALL,MAINTAINABILITY:HIGH;RELIABILITY:MEDIUM,java25,False,False
